IMG_quantize_c , 2348 , 2.5839011925042588 , 3.021414342629482 , 0.8551959114139693 , 1 , 0.8551959114139693 , 1 , 0.9131175468483816 , 1.0677290836653386 , 0.8551959114139693 , 1 ,99	
IMG_yc_demux_le16_c , 1286 , 1 , 2.2249134948096887 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 ,98	
IMG_erode_bin_c , 14087 , 1.0016327110101513 , 3.370759675107501 , 0.297153403847519 , 1 , 0.297153403847519 , 1 , 0.297153403847519 , 1 , 0.297153403847519 , 1 ,95	
DSP_q15tofl_c , 1020 , 1.2352941176470589 , 1.863905325443787 , 0.6627450980392157 , 1 , 0.6627450980392157 , 1 , 0.6627450980392157 , 1 , 0.6627450980392157 , 1 ,94	
DSP_minval_c , 1090 , 1.7880733944954128 , 1.7880733944954128 , 1.1788990825688073 , 1.1788990825688073 , 1.1788990825688073 , 1.1788990825688073 , 1.1788990825688073 , 1.1788990825688073 , 1.1788990825688073 , 1.1788990825688073 ,95	
DSP_minerror_c , 51439 , 2.1012850172048445 , 4.182324717535985 , 0.5024203425416512 , 1 , 0.5024203425416512 , 1 , 0.5024203425416512 , 1 , 0.5024203425416512 , 1 ,94	
IMG_idct_8x8_12q4_c , 57387 , 1.0871103211528743 , 2.5707104005274437 , 0.4228832313938697 , 1 , 0.42561904264031925 , 1.0064694247568815 , 0.42561904264031925 , 1.0064694247568815 , 0.4228832313938697 , 1 ,95	
IMG_wave_horz_c , 172163 , 1.0239191928579312 , 1.7651753349488315 , 0.5800665648251947 , 1 , 0.5800665648251947 , 1 , 0.5800665648251947 , 1 , 0.5800665648251947 , 1 ,97	
IMG_sad_8x8_c , 1730 , 1.9485549132947977 , 3.8394077448747153 , 0.507514450867052 , 1 , 0.507514450867052 , 1 , 0.507514450867052 , 1 , 0.507514450867052 , 1 ,96	
DSP_mul32_c , 25826 , 1.029892356539921 , 2.5170814800794927 , 0.4091613103074421 , 1 , 0.4091613103074421 , 1 , 0.4091613103074421 , 1 , 0.4091613103074421 , 1 ,99	
IMG_corr_gen_c , 287260 , 1 , 2.242291780501132 , 0.47317412796769476 , 1.0609944578877528 , 0.45340806238251063 , 1.016673171493248 , 0.44597228991157833 , 1 , 0.44597228991157833 , 1 ,95	
DSP_w_vec_c , 10373 , 1 , 1.675767366720517 , 0.596741540537935 , 1 , 0.596741540537935 , 1 , 0.596741540537935 , 1 , 0.596741540537935 , 1 ,97	
DSP_blk_eswap16_c , 4276 , 2.572029934518241 , 3.001637554585153 , 0.8568755846585594 , 1 , 0.8568755846585594 , 1 , 0.8568755846585594 , 1 , 0.8568755846585594 , 1 ,97	
DSP_vecsumsq_c , 4661 , 1.9472216262604591 , 2.3343621399176953 , 0.8341557605664021 , 1 , 0.8341557605664021 , 1 , 0.8341557605664021 , 1 , 0.8341557605664021 , 1 ,96	
DSP_mat_trans_c , 45951 , 1 , 3.2469615602035047 , 0.30798023982067857 , 1 , 0.30798023982067857 , 1 , 0.3081761006289308 , 1.0006359525155455 , 0.30798023982067857 , 1 ,99	
IMG_dilate_bin_c , 5833 , 2.4189953711640664 , 2.5956585724797647 , 0.9319389679410252 , 1 , 0.9319389679410252 , 1 , 0.9319389679410252 , 1 , 0.9319389679410252 , 1 ,96	
IMG_fdct_8x8_c , 19919 , 2.6402931874090063 , 2.6402931874090063 , 1.0111451378081229 , 1.0111451378081229 , 1.0119483909834832 , 1.0119483909834832 , 1.0119483909834832 , 1.0119483909834832 , 1.0111451378081229 , 1.0111451378081229 ,96	
IMG_pix_expand_c , 14375 , 1.7875478260869566 , 2.085206524385296 , 0.8572521739130434 , 1 , 0.8572521739130434 , 1 , 0.8572521739130434 , 1 , 0.8572521739130434 , 1 ,98	
DSP_dotprod_c , 960 , 1.725 , 2.0024183796856105 , 0.8614583333333333 , 1 , 0.8614583333333333 , 1 , 0.8614583333333333 , 1 , 0.8614583333333333 , 1 ,95	
DSP_maxidx_c , 1168 , 1.7183219178082192 , 1.7183219178082192 , 1.4263698630136987 , 1.4263698630136987 , 1.4263698630136987 , 1.4263698630136987 , 1.4263698630136987 , 1.4263698630136987 , 1.4263698630136987 , 1.4263698630136987 ,99	
DSP_blk_eswap32_c , 3596 , 2.743047830923248 , 3.2046783625730995 , 0.8559510567296996 , 1 , 0.8559510567296996 , 1 , 0.8559510567296996 , 1 , 0.8559510567296996 , 1 ,96	
DSP_firlms2_c , 821 , 1.946406820950061 , 1.946406820950061 , 1.0121802679658953 , 1.0121802679658953 , 1.0231425091352009 , 1.0231425091352009 , 1.0231425091352009 , 1.0231425091352009 , 1.0121802679658953 , 1.0121802679658953 ,96	
DSP_blk_move_c , 1107 , 1.6205962059620596 , 1.977949283351709 , 0.8193315266485999 , 1 , 0.8193315266485999 , 1 , 0.8193315266485999 , 1 , 0.8193315266485999 , 1 ,98	
DSP_dotp_sqr_c , 3457 , 1.680937228811108 , 1.9996558843771508 , 0.910037604859705 , 1.0825877494838265 , 0.8406132484813422 , 1 , 0.8406132484813422 , 1 , 0.8406132484813422 , 1 ,98	
DSP_mat_mul_c , 63803 , 2.594909330282275 , 3.109981967089939 , 0.8343808284876887 , 1 , 0.8343808284876887 , 1 , 0.9223234017209222 , 1.1053986024494702 , 0.8343808284876887 , 1 ,95	
IMG_ycbcr422p_rgb565_c , 4536 , 2.390652557319224 , 2.390652557319224 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 ,95	
DSP_blk_eswap64_c , 3068 , 3.0596479791395046 , 3.3525 , 0.9126466753585397 , 1 , 0.9126466753585397 , 1 , 0.9126466753585397 , 1 , 0.9126466753585397 , 1 ,95	
IMG_pix_sat_c , 23093 , 1.6782141774563721 , 1.7156580636593033 , 0.9781752046074568 , 1 , 0.9781752046074568 , 1 , 0.9781752046074568 , 1 , 0.9781752046074568 , 1 ,97	
IMG_yc_demux_be16_c , 1286 , 1 , 2.2249134948096887 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 ,97	
IMG_mad_8x8_c , 24643 , 2.3271111471817556 , 5.65998815633636 , 0.4121657265754981 , 1.00246742992499 , 0.4121657265754981 , 1.00246742992499 , 0.41115123970295825 , 1 , 0.41115123970295825 , 1 ,95	
IMG_sobel_c , 17059 , 2.7630576235418256 , 3.3224078381616975 , 0.8316431209332317 , 1 , 0.8316431209332317 , 1 , 0.8316431209332317 , 1 , 0.8316431209332317 , 1 ,97	
DSP_maxval_c , 1164 , 1.6993127147766323 , 1.6993127147766323 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 ,97	
DSP_fltoq15_c , 988 , 1.4676113360323886 , 1.4676113360323886 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 ,95	
IMG_conv_3x3_c , 34977 , 2.6175200846270408 , 3.6231350666824964 , 0.7224461789175745 , 1 , 0.7224461789175745 , 1 , 0.7224461789175745 , 1 , 0.7224461789175745 , 1 ,96	
IMG_wave_vert_c , 10129 , 2.22825550399842 , 4.352941176470588 , 0.5118965347023399 , 1 , 0.5118965347023399 , 1 , 0.5118965347023399 , 1 , 0.5118965347023399 , 1 ,95	
IMG_sad_16x16_c , 5481 , 2.293377120963328 , 2.707301313805729 , 0.8471081919357781 , 1 , 0.8471081919357781 , 1 , 0.8471081919357781 , 1 , 0.8471081919357781 , 1 ,99	
DSP_fir_cplx_c , 9203 , 2.019124198630881 , 2.1838053825361383 , 0.9325220036944475 , 1.008579151486661 , 0.9245898076714115 , 1 , 0.9258937303053352 , 1.0014102714772595 , 0.9245898076714115 , 1 ,96	
IMG_perimeter_c , 28956 , 2.338617212322144 , 2.338617212322144 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 ,95	
DSP_neg32_c , 5426 , 1.4834131957242904 , 1.9465538089480048 , 0.7620715075562109 , 1 , 0.7620715075562109 , 1 , 0.7620715075562109 , 1 , 0.7620715075562109 , 1 ,98	
DSP_autocor_c , 12046 , 2.0985389340860037 , 2.512073934214449 , 0.8353810393491615 , 1 , 0.8353810393491615 , 1 , 0.8370413415241574 , 1.001987478883037 , 0.8353810393491615 , 1 ,97	
IMG_boundary_c , 10093 , 1.8685227385316556 , 2.0234978540772532 , 0.9246012087585456 , 1.0012875536480688 , 0.9246012087585456 , 1.0012875536480688 , 0.92341226592688 , 1 , 0.92341226592688 , 1 ,97	
IMG_median_3x3_c , 67035 , 1 , 1.8994927885296535 , 0.5264563287834714 , 1 , 0.5264563287834714 , 1 , 0.5264563287834714 , 1 , 0.5264563287834714 , 1 ,99	
